Date,Time,Open,High,Low,Close,Volume
2023-01-17,12:48:00,529.0,529.0,529.0,529.0,0
2023-01-17,12:51:00,529.0,529.0,529.0,529.0,0
2023-01-17,12:54:00,529.0,529.0,529.0,529.0,0
2023-01-17,12:57:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:00:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:03:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:06:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:09:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:12:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:15:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:18:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:21:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:24:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:27:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:30:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:33:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:36:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:39:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:42:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:45:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:48:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:51:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:54:00,529.0,529.0,529.0,529.0,0
2023-01-17,13:57:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:00:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:03:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:06:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:09:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:12:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:15:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:18:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:21:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:24:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:27:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:30:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:33:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:36:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:39:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:42:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:45:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:48:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:51:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:54:00,529.0,529.0,529.0,529.0,0
2023-01-17,14:57:00,529.0,529.0,529.0,529.0,0
2023-01-17,15:00:00,529.0,529.0,529.0,529.0,0
2023-01-17,15:03:00,529.0,529.0,529.0,529.0,0
2023-01-17,15:06:00,529.0,529.0,529.0,529.0,0
2023-01-17,15:09:00,529.0,529.0,529.0,529.0,0
2023-01-17,15:12:00,529.0,529.0,529.0,529.0,0
2023-01-17,15:15:00,529.0,529.0,529.0,529.0,0
2023-01-17,15:18:00,529.0,529.0,529.0,529.0,0
2023-01-17,15:21:00,529.0,529.0,529.0,529.0,0
2023-01-17,15:24:00,529.0,529.0,529.0,529.0,0
2023-01-17,15:27:00,529.0,529.0,529.0,529.0,0
2023-01-18,09:15:00,529.0,529.0,529.0,529.0,0
2023-01-18,09:18:00,529.0,529.0,529.0,529.0,0
2023-01-18,09:21:00,529.0,529.0,529.0,529.0,0
2023-01-18,09:24:00,529.0,529.0,529.0,529.0,0
2023-01-18,09:27:00,529.0,529.0,529.0,529.0,0
2023-01-18,09:30:00,529.0,529.0,529.0,529.0,0
2023-01-18,09:33:00,529.0,529.0,529.0,529.0,0
2023-01-18,09:36:00,529.0,529.0,529.0,529.0,0
2023-01-18,09:39:00,529.0,529.0,529.0,529.0,0
2023-01-18,09:42:00,529.0,529.0,529.0,529.0,0
2023-01-18,09:45:00,529.0,529.0,529.0,529.0,0
2023-01-18,09:48:00,529.0,529.0,529.0,529.0,0
2023-01-18,09:51:00,529.0,529.0,529.0,529.0,0
2023-01-18,09:54:00,529.0,529.0,529.0,529.0,0
2023-01-18,09:57:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:00:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:03:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:06:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:09:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:12:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:15:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:18:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:21:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:24:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:27:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:30:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:33:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:36:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:39:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:42:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:45:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:48:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:51:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:54:00,529.0,529.0,529.0,529.0,0
2023-01-18,10:57:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:00:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:03:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:06:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:09:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:12:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:15:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:18:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:21:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:24:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:27:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:30:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:33:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:36:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:39:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:42:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:45:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:48:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:51:00,529.0,529.0,529.0,529.0,0
2023-01-18,11:54:00,529.0,586.6,529.0,586.6,50
2023-01-18,11:57:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:00:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:03:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:06:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:09:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:12:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:15:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:18:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:21:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:24:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:27:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:30:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:33:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:36:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:39:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:42:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:45:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:48:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:51:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:54:00,586.6,586.6,586.6,586.6,0
2023-01-18,12:57:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:00:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:03:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:06:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:09:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:12:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:15:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:18:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:21:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:24:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:27:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:30:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:33:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:36:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:39:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:42:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:45:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:48:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:51:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:54:00,586.6,586.6,586.6,586.6,0
2023-01-18,13:57:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:00:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:03:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:06:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:09:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:12:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:15:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:18:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:21:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:24:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:27:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:30:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:33:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:36:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:39:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:42:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:45:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:48:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:51:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:54:00,586.6,586.6,586.6,586.6,0
2023-01-18,14:57:00,586.6,586.6,586.6,586.6,0
2023-01-18,15:00:00,586.6,586.6,586.6,586.6,0
2023-01-18,15:03:00,586.6,586.6,586.6,586.6,0
2023-01-18,15:06:00,586.6,586.6,586.6,586.6,0
2023-01-18,15:09:00,586.6,586.6,586.6,586.6,0
2023-01-18,15:12:00,586.6,586.6,586.6,586.6,0
2023-01-18,15:15:00,586.6,586.6,586.6,586.6,0
2023-01-18,15:18:00,586.6,586.6,586.6,586.6,0
2023-01-18,15:21:00,586.6,586.6,586.6,586.6,0
2023-01-18,15:24:00,586.6,586.6,586.6,586.6,0
2023-01-18,15:27:00,586.6,586.6,586.6,586.6,0
2023-01-19,10:57:00,586.6,586.6,586.6,586.6,0
2023-01-19,12:09:00,0.0,586.6,586.6,586.6,0
2023-01-19,12:12:00,586.6,586.6,586.6,586.6,0
2023-01-19,12:15:00,586.6,586.6,586.6,586.6,0
2023-01-19,12:18:00,586.6,586.6,586.6,586.6,0
2023-01-19,12:21:00,586.6,586.6,586.6,586.6,0
2023-01-19,12:24:00,586.6,586.6,586.6,586.6,0
2023-01-19,12:27:00,586.6,586.6,586.6,586.6,0
2023-01-19,12:30:00,586.6,586.6,586.6,586.6,0
2023-01-19,12:33:00,586.6,586.6,586.6,586.6,0
2023-01-19,12:36:00,586.6,586.6,586.6,586.6,0
2023-01-19,12:39:00,586.6,586.6,586.6,586.6,0
2023-01-19,12:42:00,586.6,586.6,586.6,586.6,0
2023-01-19,12:45:00,586.6,586.6,586.6,586.6,0
2023-01-19,12:48:00,586.6,586.6,586.6,586.6,0
2023-01-19,12:51:00,586.6,586.6,586.6,586.6,0
2023-01-19,12:54:00,586.6,586.6,586.6,586.6,0
2023-01-19,12:57:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:00:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:03:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:06:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:09:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:12:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:15:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:18:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:21:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:24:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:27:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:30:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:33:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:36:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:39:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:42:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:45:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:48:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:51:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:54:00,586.6,586.6,586.6,586.6,0
2023-01-19,13:57:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:00:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:03:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:06:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:09:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:12:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:15:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:18:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:21:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:24:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:27:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:30:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:33:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:36:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:39:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:42:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:45:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:48:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:51:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:54:00,586.6,586.6,586.6,586.6,0
2023-01-19,14:57:00,586.6,586.6,586.6,586.6,0
2023-01-19,15:00:00,586.6,586.6,586.6,586.6,0
2023-01-19,15:03:00,586.6,586.6,586.6,586.6,0
2023-01-19,15:06:00,586.6,586.6,586.6,586.6,0
2023-01-19,15:09:00,586.6,586.6,586.6,586.6,0
2023-01-19,15:12:00,586.6,586.6,586.6,586.6,0
2023-01-19,15:15:00,586.6,586.6,586.6,586.6,0
2023-01-19,15:18:00,586.6,586.6,586.6,586.6,0
2023-01-19,15:21:00,586.6,586.6,586.6,586.6,0
2023-01-19,15:24:00,586.6,586.6,586.6,586.6,0
2023-01-19,15:27:00,586.6,586.6,586.6,586.6,0
2023-01-20,09:15:00,586.6,586.6,586.6,586.6,0
2023-01-20,09:18:00,586.6,586.6,586.6,586.6,0
2023-01-20,09:21:00,586.6,586.6,586.6,586.6,0
2023-01-20,09:24:00,586.6,586.6,586.6,586.6,0
2023-01-20,09:27:00,586.6,586.6,586.6,586.6,0
2023-01-20,09:30:00,586.6,586.6,586.6,586.6,0
2023-01-20,09:33:00,586.6,586.6,586.6,586.6,0
2023-01-20,09:36:00,586.6,586.6,586.6,586.6,0
2023-01-20,09:39:00,586.6,586.6,586.6,586.6,0
2023-01-20,09:42:00,586.6,586.6,586.6,586.6,0
2023-01-20,09:45:00,586.6,586.6,586.6,586.6,0
2023-01-20,09:48:00,586.6,586.6,586.6,586.6,0
2023-01-20,09:51:00,586.6,586.6,586.6,586.6,0
2023-01-20,09:54:00,586.6,586.6,586.6,586.6,0
2023-01-20,09:57:00,586.6,586.6,586.6,586.6,0
2023-01-20,10:00:00,586.6,586.6,586.6,586.6,0
2023-01-20,10:12:00,586.6,586.6,586.6,586.6,0
2023-01-20,10:15:00,586.6,586.6,586.6,586.6,0
2023-01-20,10:18:00,586.6,586.6,586.6,586.6,0
2023-01-20,10:21:00,586.6,586.6,586.6,586.6,0
2023-01-20,10:24:00,586.6,586.6,586.6,586.6,0
2023-01-20,10:30:00,586.6,586.6,586.6,586.6,0
2023-01-20,10:33:00,586.6,586.6,586.6,586.6,0
2023-01-20,10:36:00,586.6,586.6,586.6,586.6,0
2023-01-20,10:39:00,586.6,586.6,586.6,586.6,0
2023-01-20,10:54:00,586.6,586.6,586.6,586.6,0
2023-01-20,10:57:00,586.6,586.6,586.6,586.6,0
2023-01-20,11:00:00,586.6,586.6,586.6,586.6,0
2023-01-20,11:03:00,586.6,586.6,586.6,586.6,0
2023-01-20,11:06:00,586.6,586.6,586.6,586.6,0
2023-01-20,11:09:00,586.6,586.6,586.6,586.6,0
2023-01-20,11:12:00,586.6,586.6,586.6,586.6,0
2023-01-20,11:15:00,586.6,586.6,586.6,586.6,0
2023-01-20,11:18:00,586.6,586.6,586.6,586.6,0
2023-01-20,11:21:00,586.6,586.6,586.6,586.6,0
2023-01-20,11:24:00,586.6,586.6,586.6,586.6,0
2023-01-20,11:39:00,586.6,586.6,586.6,586.6,0
2023-01-20,11:51:00,586.6,586.6,586.6,586.6,0
2023-01-20,11:54:00,586.6,586.6,586.6,586.6,0
2023-01-20,11:57:00,586.6,586.6,586.6,586.6,0
2023-01-20,12:00:00,586.6,586.6,586.6,586.6,0
2023-01-20,12:03:00,586.6,586.6,586.6,586.6,0
2023-01-20,12:42:00,586.6,586.6,586.6,586.6,0
2023-01-20,12:45:00,586.6,586.6,586.6,586.6,0
2023-01-20,13:18:00,586.6,586.6,586.6,586.6,0
2023-01-20,13:21:00,586.6,586.6,586.6,586.6,0
2023-01-20,13:24:00,586.6,586.6,586.6,586.6,0
2023-01-20,13:27:00,586.6,586.6,586.6,586.6,0
2023-01-20,13:30:00,586.6,586.6,586.6,586.6,0
2023-01-20,13:33:00,586.6,586.6,586.6,586.6,0
2023-01-20,13:36:00,586.6,586.6,586.6,586.6,0
2023-01-20,13:39:00,586.6,586.6,586.6,586.6,0
2023-01-20,13:42:00,586.6,586.6,586.6,586.6,0
2023-01-20,13:45:00,586.6,586.6,586.6,586.6,0
2023-01-20,13:48:00,586.6,586.6,586.6,586.6,0
2023-01-20,13:51:00,586.6,586.6,586.6,586.6,0
2023-01-20,13:54:00,586.6,586.6,586.6,586.6,0
2023-01-20,13:57:00,586.6,586.6,586.6,586.6,0
2023-01-20,14:00:00,586.6,586.6,586.6,586.6,0
2023-01-20,14:03:00,586.6,586.6,586.6,586.6,0
2023-01-20,14:06:00,586.6,586.6,586.6,586.6,0
2023-01-20,14:09:00,586.6,586.6,586.6,586.6,0
2023-01-20,14:12:00,586.6,586.6,586.6,586.6,0
2023-01-20,14:15:00,586.6,586.6,586.6,586.6,0
2023-01-20,14:18:00,586.6,586.6,586.6,586.6,0
2023-01-20,14:30:00,586.6,586.6,586.6,586.6,0
2023-01-20,14:33:00,586.6,586.6,586.6,586.6,0
2023-01-20,14:36:00,586.6,586.6,586.6,586.6,0
2023-01-20,14:39:00,586.6,586.6,586.6,586.6,0
2023-01-20,14:42:00,586.6,586.6,586.6,586.6,0
2023-01-20,14:45:00,586.6,586.6,586.6,586.6,0
2023-01-20,14:48:00,586.6,586.6,586.6,586.6,0
2023-01-20,14:51:00,586.6,586.6,586.6,586.6,0
2023-01-20,14:54:00,586.6,586.6,586.6,586.6,0
2023-01-20,14:57:00,586.6,586.6,586.6,586.6,0
2023-01-20,15:00:00,586.6,586.6,586.6,586.6,0
2023-01-20,15:06:00,586.6,586.6,586.6,586.6,0
2023-01-20,15:09:00,586.6,586.6,586.6,586.6,0
2023-01-20,15:12:00,586.6,586.6,586.6,586.6,0
2023-01-20,15:15:00,586.6,586.6,586.6,586.6,0
2023-01-20,15:18:00,586.6,586.6,586.6,586.6,0
2023-01-20,15:21:00,586.6,586.6,586.6,586.6,0
2023-01-20,15:24:00,586.6,586.6,586.6,586.6,0
2023-01-20,15:27:00,586.6,586.6,586.6,586.6,0
2023-01-23,09:15:00,586.6,586.6,586.6,586.6,0
2023-01-23,09:18:00,586.6,586.6,586.6,586.6,0
2023-01-23,09:21:00,586.6,586.6,586.6,586.6,0
2023-01-23,09:24:00,586.6,586.6,586.6,586.6,0
2023-01-23,09:27:00,586.6,586.6,586.6,586.6,0
2023-01-23,09:30:00,586.6,586.6,586.6,586.6,0
2023-01-23,09:33:00,586.6,586.6,586.6,586.6,0
2023-01-23,09:36:00,586.6,586.6,586.6,586.6,0
2023-01-23,09:39:00,586.6,586.6,586.6,586.6,0
2023-01-23,09:42:00,586.6,586.6,586.6,586.6,0
2023-01-23,09:45:00,586.6,586.6,586.6,586.6,0
2023-01-23,09:51:00,586.6,586.6,586.6,586.6,0
2023-01-23,09:54:00,586.6,586.6,586.6,586.6,0
2023-01-23,09:57:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:00:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:03:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:06:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:09:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:12:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:15:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:18:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:21:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:24:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:27:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:30:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:36:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:39:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:42:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:45:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:48:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:51:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:54:00,586.6,586.6,586.6,586.6,0
2023-01-23,10:57:00,586.6,586.6,586.6,586.6,0
2023-01-23,11:00:00,586.6,586.6,586.6,586.6,0
2023-01-23,11:03:00,586.6,586.6,586.6,586.6,0
2023-01-23,11:06:00,586.6,586.6,586.6,586.6,0
2023-01-23,11:09:00,586.6,586.6,586.6,586.6,0
2023-01-23,11:12:00,586.6,586.6,586.6,586.6,0
2023-01-23,11:15:00,586.6,586.6,586.6,586.6,0
2023-01-23,11:18:00,586.6,586.6,586.6,586.6,0
2023-01-23,11:21:00,586.6,586.6,586.6,586.6,0
2023-01-23,11:24:00,586.6,586.6,586.6,586.6,0
2023-01-23,11:27:00,586.6,586.6,586.6,586.6,0
2023-01-23,11:30:00,586.6,586.6,586.6,586.6,0
2023-01-23,11:33:00,586.6,586.6,586.6,586.6,0
2023-01-23,11:36:00,586.6,586.6,586.6,586.6,0
2023-01-23,11:39:00,586.6,586.6,586.6,586.6,0
2023-01-23,11:42:00,586.6,586.6,586.6,586.6,0
